longitude,latitude,median_income,median_house_value
-117.86,33.8,3517.2,190400
-117.86,33.79,4105,194500
-117.87,33.79,4192,219900
-117.88,33.79,5141.8,190300
-117.89,33.78,2883.5,193800
-117.9,33.78,3362.7,197900
-117.85,33.84,6671.9,271700
-117.86,33.84,3008.7000000000003,159400
-117.85,33.84,5178.5,247300
-117.85,33.83,5678.4,232400
-117.86,33.83,5343.9,227100
-117.84,33.84,4521.7,219400
-117.86,33.8,2823.5,153100
-117.85,33.81,4991.7,248100
-117.85,33.81,4041.7,234500
-117.85,33.8,3825,216700
-117.85,33.8,4326.9000000000005,194100
-117.84,33.81,4032.4,244900
-117.84,33.8,4366.1,222100
-117.84,33.8,3590,230600
-117.86,33.82,6660.3,230900
-117.84,33.82,4794.6,251200
-117.84,33.84,5062.9,232600
-117.89,33.84,3552.1,182800
-117.89,33.83,5627.6,200800
-117.9,33.83,3845.6,211800
-117.89,33.82,4890.6,179100
-117.89,33.8,6022.4000000000005,187500
-117.89,33.82,5060.5,216200
-117.89,33.82,3676.1,140500
-117.87,33.81,3760.4,280100
-117.87,33.84,5381.2,235400
-117.88,33.84,3589.3,238500
-117.88,33.84,3730.3,223800
-117.87,33.83,5616.3,231000
-117.88,33.83,6468.5,241200
-117.88,33.83,6840.7,266700
-117.88,33.82,3863.1,225000
-117.88,33.82,6048.8,232000
-117.87,33.82,5939.7,249400
-117.88,33.85,3777.2,223900
-117.88,33.85,4375,224700
-117.88,33.84,6116.799999999999,213900
-117.88,33.84,5178.200000000001,225000
-117.9,33.85,4325,187100
-117.9,33.85,3600,193500
-117.89,33.85,3875,273000
-117.9,33.85,3337.5,186200
-117.89,33.85,3230.3,201300
-117.9,33.84,3532.9,187400
-117.89,33.84,2802.1,195100
-117.88,33.85,2317.2999999999997,225000
-117.88,33.84,3928.6,262700
-117.87,33.84,4500,237300
-117.87,33.84,4072.4,231400
-117.87,33.84,4511.2,139000
-117.87,33.84,5118.2,249200
-117.85,33.85,4227.5999999999995,254100
-117.86,33.85,4930.6,158500
-117.92,33.85,2370.4,166100
-117.92,33.84,4611.1,223000
-117.92,33.85,3234.4,170100
-117.91,33.85,2701.4,156700
-117.91,33.84,2958.2999999999997,175400
-117.91,33.85,3025,180000
-117.91,33.84,2656.2999999999997,162500
-117.93,33.85,1962.1,118100
-117.94,33.85,3339.3,168600
-117.93,33.85,2947.4,178400
-117.93,33.85,3875,183900
-117.93,33.85,4201.9000000000005,163900
-117.93,33.85,3218.7999999999997,196900
-117.94,33.85,4275,186200
-117.93,33.84,3230.1000000000004,189900
-117.95,33.85,4132.5,203500
-117.96,33.85,4125,189200
-117.97,33.85,4006.1,182900
-117.96,33.85,4843.8,185700
-117.95,33.84,3402.8,183700
-117.95,33.84,3750,173400
-117.95,33.84,3545.5,180000
-117.94,33.84,3188.4,135400
-117.94,33.84,3621.4,182100
-117.98,33.85,4765,181500
-117.98,33.84,3953.9,191100
-117.98,33.84,5074.7,189600
-117.97,33.85,5105.7,170700
-117.96,33.84,3458.2999999999997,186300
-117.97,33.84,4866.7,186800
-117.97,33.84,5250,190200
-117.97,33.84,4267.9,191700
-117.97,33.84,2834.8,219000
-117.99,33.84,4911.5,255500
-117.97,33.83,3254.6,187500
-117.98,33.84,4604.2,220700
-117.98,33.83,3300.6000000000004,185800
-118,33.82,3232.6000000000004,204700
-118.01,33.82,4062.5,225900
-118.01,33.83,2557.7000000000003,202300
-118.01,33.83,2460.9,219600
-118,33.83,3933.3,196100
-118,33.83,2240.1,212500
-118,33.82,4529.4,224800
-117.99,33.83,3253.8999999999996,199000
-117.99,33.82,3153.7999999999997,252100
-117.99,33.83,5265.7,191400
-117.99,33.82,4116.7,215500
-117.98,33.83,3282.3,228500
-117.98,33.82,4921.9,200000
-117.98,33.82,5548.6,218100
-117.98,33.83,6213,230800
-117.97,33.83,4018.500000000001,200900
-117.97,33.82,2989.1,205200
-117.97,33.82,3765.5,197700
-117.96,33.83,3383.1000000000004,197400
-117.96,33.83,3131.5,137500
-117.96,33.83,6100.1,298900
-117.95,33.84,3650,171400
-117.94,33.83,3250,350000
-117.95,33.83,4939.4,217800
-117.94,33.82,3882.8,215400
-117.94,33.82,3400,196900
-117.95,33.82,3687.5,213200
-117.95,33.83,5059.9,216700
-117.96,33.83,6321.4,220800
-117.95,33.83,3821.4,210900
-117.93,33.83,2494.2000000000003,186300
-117.92,33.82,4358.3,187200
-117.94,33.82,2334.7000000000003,208100
-117.94,33.82,5076.4,228600
-117.93,33.82,3017.9,198800
-117.92,33.84,3296.9,220000
-117.92,33.83,2556.4,171300
-117.93,33.83,3375,201900
-117.93,33.84,6053.0999999999995,287100
-117.93,33.84,3475,282500
-117.91,33.84,2271.6,350000
-117.9,33.83,2807.2,164700
-117.91,33.83,1119,175000
-117.92,33.83,1425,212500
-117.91,33.84,1590.3,165400
-117.91,33.84,3125,168100
-117.91,33.83,3660.7,160600
-117.91,33.83,3028.7999999999997,161400
-117.92,33.83,5027.5,179300
-117.92,33.83,3604.2,166400
-117.91,33.83,2550.9,170800
-117.9,33.82,2493.1,166900
-117.92,33.82,4505.7,152400
-117.91,33.82,2947.9,184600
-117.91,33.82,2384.3,182900
-117.91,33.81,2562.5,153100
-117.91,33.82,3701.4,179600
-117.93,33.81,4898.1,166300
-117.92,33.81,5604.7,205100
-117.93,33.8,4273.1,218000
-117.92,33.8,4669.6,159500
-117.9,33.8,2923.1,45000
-117.9,33.8,2483.2999999999997,157500
-117.9,33.8,3078.9,350000
-117.9,33.8,4375,212500
-117.94,33.81,4275.9,238000
-117.94,33.81,3256,214300
-117.94,33.81,5846.0999999999995,227400
-117.94,33.81,4571.4,243200
-117.94,33.8,4942.9,254800
-117.94,33.81,3677.1,172200
-117.93,33.8,4861.1,231900
-117.95,33.82,4073.5,208700
-117.95,33.82,4326.9000000000005,224700
-117.96,33.82,3630,183400
-117.96,33.82,3791.7,197400
-117.96,33.8,4766.7,195200
-117.96,33.81,5238.4000000000005,177400
-117.96,33.81,4777.2,182500
-117.96,33.81,4773.799999999999,180000
-117.96,33.82,3707,180400
-117.96,33.82,3642.2,209400
-117.95,33.81,5118,195200
-117.96,33.81,4466.3,183900
-117.95,33.81,4025.000000000001,240700
-118,33.81,4363.6,201800
-118,33.81,3526.8,174700
-118.01,33.81,4517.9,177100
-118,33.82,3108.7,202800
-118,33.81,4127.6,153800
-118,33.81,3705.9,146300
-117.99,33.8,3975,162500
-118,33.81,2883.5,196500
-117.99,33.82,2862.5,189600
-117.99,33.81,2452.6,182900
-117.99,33.81,2200,153100
-117.99,33.81,4166.7,162500
-117.98,33.81,2582,181800
-117.98,33.81,3720.1,183100
-117.98,33.81,5152,215600
-117.97,33.81,2804.2,206300
-117.97,33.81,4485,180600
-117.99,33.8,3328.1,180800
-117.99,33.79,4526.3,169000
-117.99,33.79,3180.1,190500
-117.99,33.79,3956.6,167800
-117.98,33.8,5487.5999999999995,227500
-117.98,33.79,4111.5,179700
-117.98,33.8,4303.6,191400
-117.97,33.8,5463.0999999999995,225600
-117.97,33.79,3684.9,211400
-118,33.79,3653.1,143500
-117.99,33.78,3531.2999999999997,213000
-117.99,33.79,3285.7,213300
-117.98,33.78,3979.8,187500
-117.97,33.79,4181.8,224200
-117.99,33.78,3104.9,173900
-117.97,33.78,3947.9,203800
-117.98,33.78,3263.6,180200
-117.96,33.8,3482.1,231300
-117.96,33.79,5281.6,221800
-117.96,33.8,5244,218000
-117.96,33.8,4425,188400
-117.95,33.79,5693.5,218300
-117.95,33.78,3953.6,191000
-117.96,33.79,2067.7,214500
-117.96,33.78,6370,229200
-117.94,33.8,2800,214300
-117.95,33.79,4466.700000000001,190600
-117.95,33.8,4638.9,214600
-117.95,33.8,5237,215700
-117.94,33.79,4798.6,236500
-117.93,33.78,4390.6,231300
-117.94,33.78,4773.1,199200
-117.93,33.79,4090.900000000001,190800
-117.93,33.79,5212.9000000000005,193400
-117.92,33.79,4573.9,190500
-117.92,33.79,3172.6,198700
-117.92,33.79,2862.2000000000003,184300
-117.91,33.79,4250,170300
-117.91,33.78,4036.2,177900
-117.93,33.78,3901.8,182300
-117.92,33.77,3522,190300
-117.91,33.78,3045,184000
-117.92,33.78,3483.7,186500
-117.95,33.78,2972.6,133800
-117.94,33.77,4505.200000000001,170800
-117.94,33.77,3259.1,175900
-117.94,33.78,3805.6,171100
-117.94,33.78,3012.5,166100
-117.93,33.77,4583.3,190700
-117.96,33.78,2493.1,236100
-117.95,33.78,3730.3,188500
-117.96,33.78,4875,269300
-117.95,33.77,4191.7,181800
-117.95,33.77,3263.2,180900
-117.96,33.77,4132.1,222800
-117.97,33.77,2941.3999999999996,162200
-117.97,33.77,2715.7,350000
-117.97,33.77,2661.7999999999997,179600
-117.99,33.77,3495.5,160900
-117.98,33.77,3633.3,169800
-117.97,33.76,3177.1,194000
-117.98,33.77,4095.500000000001,174200
-117.98,33.76,4320,196900
-117.97,33.76,4746.4000000000005,187500
-117.96,33.76,4281.3,189500
-117.96,33.76,3773.4,193900
-117.96,33.75,2798.6,176100
-117.95,33.76,4129.5,188000
-117.94,33.76,4238.6,184200
-117.94,33.76,3723.2,176200
-117.95,33.76,4351.200000000001,191400
-117.94,33.75,4014.999999999999,186700
-117.96,33.75,4616.7,237300
-117.96,33.75,2780,196300
-117.95,33.75,6635.5,276100
-117.95,33.75,5141.6,231400
-117.97,33.76,4050.8,183900
-117.97,33.75,3910.7,190700
-117.97,33.75,3750,190400
-117.93,33.76,4157.7,174100
-117.93,33.75,4221.9,162800
-117.93,33.75,3596.7,141600
-117.93,33.76,3371,161800
-117.93,33.76,4050,177900
-117.92,33.75,3362.8999999999996,137500
-117.92,33.75,4031.3,147500
-117.89,33.77,4473.200000000001,194800
-117.9,33.77,3961.3,182300
-117.91,33.77,3090.2,190400
-117.91,33.76,3850.6,167400
-117.92,33.76,2843.7999999999997,174300
-117.91,33.76,2859.4,215100
-117.92,33.75,2644.2000000000003,156300
-117.92,33.75,3062.5,142800
-117.91,33.75,3063.5,160000
-117.93,33.74,3921.9,142600
-117.93,33.74,3140.2999999999997,153000
-117.93,33.74,3301.7,87500
-117.92,33.74,3177.2999999999997,186500
-117.92,33.74,2183.8,159700
-117.91,33.74,3384.6,162500
-117.92,33.74,4388.200000000001,189300
-117.93,33.73,3981.6,179500
-117.94,33.74,4222.2,207200
-117.94,33.73,5256.3,211400
-117.95,33.74,3716.2,201200
-117.95,33.74,5448.5,225200
-117.95,33.74,5983.799999999999,271900
-117.98,33.7,4160.3,160500
-117.98,33.71,4476.6,230000
-117.99,33.71,3669.6,218800
-117.98,33.71,4861.1,229600
-117.96,33.68,6090.5,224800
-117.97,33.68,4645.2,273800
-117.96,33.68,4765.6,230700
-117.96,33.68,2367.4,219200
-117.96,33.68,4250,152100
-117.97,33.68,5730.1,260900
-117.95,33.69,4875,230400
-117.95,33.68,5028.7,265000
-117.95,33.68,5531.2,239200
-117.95,33.68,3636.4,252800
-117.95,33.67,3041.7000000000003,137300
-117.95,33.67,8289,372400
-117.95,33.66,6822.6,329800
-117.95,33.66,7371.9,337400
-117.98,33.65,3731.5,197900
-117.98,33.65,4215.9000000000005,211300
-117.98,33.65,6550.0999999999995,294900
-117.98,33.64,3818.7,137500
-117.97,33.74,4256.5999999999995,139200
-117.97,33.74,3599,262000
-117.97,33.73,5712.1,222500
-117.97,33.73,5087.5,224200
-117.96,33.74,4148.4,230000
-117.96,33.73,6632.4,347600
-117.97,33.73,7284.5,301800
-117.97,33.72,5428.6,273400
-117.95,33.72,5958.2,288000
-117.96,33.72,6864.5,318200
-117.93,33.73,6791.9,295600
-117.93,33.72,7670.9,319500
-117.92,33.73,4472.8,205800
-117.92,33.73,3992.9,225800
-117.92,33.72,5550.0999999999995,274200
-117.96,33.71,5570.2,342600
-117.95,33.71,3413.3,290900
-117.96,33.71,4596.2,304500
-117.95,33.71,6109.200000000001,306500
-117.94,33.71,5944.9,276500
-117.93,33.71,4136.5999999999995,158800
-117.94,33.7,6118.1,284500
-117.95,33.69,6926.1,284600
-117.95,33.7,5343,231900
-117.98,33.69,7090.7,350200
-117.97,33.69,6799,292000
-117.98,33.7,7819.5,390500
-117.96,33.7,5342.8,279300
-117.96,33.7,4725,289600
-117.96,33.69,6091,290400
-117.96,33.69,7731.3,316700
-117.98,33.7,6374.9000000000005,278000
-117.98,33.71,5682.5,264600
-117.97,33.71,5373.700000000001,252900
-117.97,33.71,5819.5,286100
-117.99,33.7,4034.500000000001,229400
-117.98,33.7,4414.799999999999,239200
-117.99,33.69,3747.9,213000
-117.98,33.69,5711.700000000001,247200
-117.97,33.67,5676.5,265100
-117.97,33.66,5854.0999999999995,281500
-117.96,33.67,7017.299999999999,382100
-117.96,33.66,7569.9,333300
-117.96,33.65,7015.1,350600
-117.97,33.65,5367.4,339300
-117.97,33.63,6157.2,344000
-117.96,33.65,5739.5,289800
-117.96,33.65,7845.3,343300
-117.96,33.65,4022.9,363100
-117.98,33.61,6893.9000000000005,383900
-117.97,33.73,6298.4,269800
-117.98,33.73,3467.9,219700
-117.98,33.72,6049.4000000000005,240400
-117.98,33.72,5265.5,243100
-117.98,33.67,5825.2,264700
-117.98,33.66,6162.4,279400
-117.97,33.67,6979,330700
-117.97,33.66,2806.1,180300
-117.98,33.68,7398.2,369100
-117.98,33.68,6247.3,281900
-117.98,33.68,6803.9,332900
-117.97,33.68,7373.1,390800
-117.97,33.68,5510.5,232100
-118.01,33.67,5888,447700
-118.01,33.67,5041,397600
-118.01,33.66,4355,429200
-118,33.66,4228.9000000000005,442700
-118.02,33.65,2835.2,408300
-117.99,33.68,4724.5,273600
-117.99,33.68,3584.8,186900
-117.99,33.67,4216.5,234600
-117.99,33.68,3489.9,216700
-117.99,33.67,4625,282200
-117.99,33.67,4038.5,350000
-117.99,33.67,3585.9,262500
-118,33.66,3235.3,252900
-117.99,33.66,4659.0999999999995,353100
-117.99,33.66,3062.5,268800
-118.02,33.62,4340.9000000000005,271400
-118,33.68,6485.8,285400
-118,33.67,4812.5,387800
-118,33.71,4012.1,279700
-117.99,33.71,2761.4,237500
-117.99,33.71,2786.5,216700
-118.02,33.71,5388.6,331900
-118.02,33.7,6304.700000000001,285700
-118.02,33.72,4445.299999999999,267800
-118.01,33.73,6741.799999999999,302500
-118.02,33.73,5138.4,336900
-118.03,33.72,5163,261000
-118.04,33.72,4664.9000000000005,237800
-117.99,33.73,3836.5,250900
-118,33.73,6739.5,342800
-117.99,33.73,3191.2,220800
-117.99,33.72,5551.4000000000005,255700
-117.99,33.72,4287.5,134800
-117.99,33.72,3628,188500
-118.01,33.71,4751.5,295600
-118.01,33.7,7248,302700
-117.99,33.7,4625,248800
-117.99,33.69,5325.9,216400
-117.99,33.69,1670.5,350000
-118.02,33.71,5862.3,287800
-118.03,33.7,7785.4,395300
-118.03,33.71,6000,271400
-118.07,33.67,9526.8,437900
-118.04,33.72,4782.0999999999995,169400
-118.05,33.72,4186.200000000001,188900
-118.04,33.72,4023.8,182500
-118.09,33.7,5883,295100
-118.04,33.71,6010.2,396900
-118.09,33.75,6618.8,380000
-118.1,33.74,4777.3,400000
-118.11,33.75,5401.0999999999995,346400
-118.09,33.74,4636.9,422200
-118.11,33.75,5092.6,390500
-118.1,33.74,4537,495500
-118.1,33.74,4652.8,457100
-118.07,33.72,4904.4,485000
-118.05,33.71,8828.099999999999,461600
-118.07,33.73,9834.6,401700
-118.08,33.72,7167.3,340700
-118.05,33.73,5069.9,266100
-118.05,33.72,5258.9,226100
-118.05,33.72,3803.8,174500
-118.09,33.77,1801.5,62000
-118.08,33.77,2194.4,87500
-118.08,33.77,2270.7999999999997,67500
-118.08,33.77,1907.4,68500
-118.08,33.76,1461.7,46900
-118.09,33.76,1808,58500
-118.09,33.77,1767.5,61300
-118.08,33.76,1611.1,54300
-118.08,33.76,1281.3000000000002,46700
-118.08,33.76,2095.2000000000003,71300
-118.09,33.77,1720.8000000000002,67500
-118,33.76,2925,176000
-118.01,33.75,4525,186000
-118,33.75,2758.9,137500
-118,33.74,6394,316700
-118.02,33.76,4250,214800
-118.02,33.75,5715.7,231200
-118.03,33.76,5742,221900
-118.04,33.76,7087.9000000000005,338800
-118.04,33.75,5200.1,235600
-118.04,33.74,5355.9000000000005,235800
-118.02,33.74,6128,248200
-118.02,33.73,5559.9,234100
-118.01,33.74,6060.9000000000005,264900
-117.98,33.75,3815.8,180000
-117.98,33.75,3343.7999999999997,199600
-117.99,33.75,3090.9,184400
-117.98,33.74,4740.4000000000005,207500
-117.99,33.74,4506,240000
-117.98,33.74,4426.1,304700
-117.99,33.73,4375,248100
-117.98,33.73,6653.9000000000005,284900
-117.99,33.77,3190.2,202400
-117.98,33.76,4019.4,197400
-117.99,33.76,3369,190900
-117.99,33.76,1943.9,177700
-117.99,33.75,3312.5,191800
-117.98,33.76,2137.5,150000
-117.98,33.76,4454.5,192500
-117.98,33.75,5134.5,210600
-118.02,33.77,5150.7,207500
-118.02,33.77,5009.1,211500
-118.02,33.76,3628.9,195800
-118.01,33.77,5422,204100
-118.01,33.77,5836.2,217500
-118.01,33.76,3985.5,191900
-118.01,33.76,2298.1,177700
-118,33.77,3432.7000000000003,192800
-118,33.76,3026.3,194200
-118,33.77,3513.9,211700
-118,33.76,2908.3,179200
-118,33.76,3062.5,208800
-118.03,33.77,3000,221200
-118.02,33.77,5207.7,181300
-118.03,33.77,5635,218900
-118.03,33.77,5805.3,255900
-118.03,33.76,5086.5999999999995,223500
-118.04,33.76,7157.2,294900
-118.03,33.79,5891.4,237600
-118.03,33.79,4154.8,216600
-118.01,33.79,5437.2,223200
-118.02,33.78,5544.6,228900
-118.01,33.78,5935.7,207400
-118.03,33.78,5106.0999999999995,257500
-118.01,33.78,6000,233100
-118.03,33.78,6645.3,270100
-118.04,33.78,5842.6,259400
-118.04,33.78,5770.5,247100
-118.08,33.8,6055.3,369400
-118.07,33.8,7122.0999999999995,384500
-118.08,33.79,7614.4,376200
-118.09,33.78,6613.7,342700
-118.07,33.79,5828.299999999999,362400
-118.09,33.79,6631.2,360100
-118.08,33.78,5576.7,372000
-118.08,33.78,6932.4000000000005,364700
-118.08,33.78,5010.2,340100
-118.02,33.79,6114.200000000001,240400
-118.01,33.79,5783.7,258000
-118.02,33.8,5875,193800
-118.02,33.8,8495.2,359600
-118.01,33.8,5320,219500
-118.05,33.78,8701.5,390900
-118.05,33.78,6000,353500
-118.05,33.78,6626.4000000000005,359100
-118.06,33.78,7346.3,355600
-118.04,33.8,5026.0999999999995,245100
-118.06,33.8,4800,196900
-118.07,33.79,6428.8,320700
-118.06,33.8,4137.9000000000005,212500
-118.06,33.8,3621.7,195300
-118.07,33.8,3644.2,193100
-118.05,33.79,3246.5,277400
-118.04,33.84,4539.5,256000
-118.05,33.84,6983,329700
-118.04,33.83,4668.1,320700
-118.04,33.82,5844,273900
-118.04,33.83,4054.999999999999,201900
-118.05,33.82,5123,159600
-118.06,33.82,4583.3,190900
-118.06,33.81,5421.5999999999995,263000
-118.07,33.81,8540.699999999999,398800
-118.07,33.8,3879.2,218200
-118.08,33.81,3315.5,237500
-118.03,33.82,5609.3,244400
-118.03,33.82,3681.5,245300
-118.03,33.82,6016.200000000001,318500
-118.02,33.82,4746.6,258300
-118.02,33.83,3293.2999999999997,260000
-118.03,33.83,4225,198400
-118.03,33.83,4625,229600
-118.03,33.83,3175,132800
-118.06,33.83,4530,226400
-118.05,33.83,5701.8,286700
-118.06,33.83,4880,343900
-118.05,33.82,8612.3,386700
-118.06,33.83,3851.2,163800
-118.06,33.82,4645.8,213400
-118.04,33.81,5852.7,241000
-118.04,33.81,5684.5999999999995,216100
-118.05,33.81,5254.2,234600
-118.03,33.81,5708.9,237400
-118.03,33.86,4535,289300
-118.04,33.85,5609.4,279200
-118.04,33.85,5777,315900
-118.05,33.85,6173.7,313100
-118.04,33.85,7505.7,328500
-118.03,33.85,3842.6,344400
-118.01,33.83,4980.299999999999,208600
-118.01,33.84,3962.8,215600
-118.03,33.84,4015.6,196000
-118.02,33.83,3149.7000000000003,217600
-118.02,33.82,3788.5,204500
-118.01,33.82,4159.0999999999995,192300
-118.01,33.81,4458.3,190100
-118.02,33.81,5115.5,200900
-118.02,33.86,5667.7,220700
-118.02,33.85,5341.5999999999995,213000
-118.03,33.85,4086.5,203700
-118.03,33.85,3915.6,224100
-118.01,33.85,3886.4,209300
-118.01,33.85,4632.6,195200
-118,33.85,4508.3,188000
-118.01,33.86,3430.6,194200
-118.01,33.84,4500,202100
-118.01,33.84,5177.5,213400
-118.02,33.84,4482.1,214100
-118.03,33.84,5474.5999999999995,226400
-117.99,33.86,3416.7000000000003,187200
-117.99,33.85,4977.7,212600
-118,33.85,4045.499999999999,197200
-118,33.86,3875,203000
-117.99,33.85,5254.8,192600
-117.99,33.84,5103,207000
-118,33.84,4003.9,195100
-118,33.84,2816.9,165100
-118.01,33.87,3139,185700
-117.99,33.86,3025.2,178000
-118,33.88,4708.3,268100
-118.01,33.88,3369,269600
-117.99,33.88,4242.200000000001,159400
-117.99,33.88,3955.9,161100
-118,33.88,2735,170800
-117.99,33.87,3120.5,174000
-118,33.87,2950,165600
-117.99,33.87,3014.7,217000
-117.99,33.87,3590,161900
-117.99,33.86,2900,176100
-117.98,33.89,7142.5,393700
-117.99,33.88,6670.4,240600
-117.99,33.89,4503.3,160500
-117.99,33.89,8562.099999999999,347800
-117.97,33.89,5131.5,181800
-117.97,33.89,2864.9,137500
-117.97,33.88,5073.1,185100
-117.97,33.88,6242.7,218500
-117.97,33.89,9068.3,367400
-117.97,33.88,6039.4,321600
-120.1,39.17,1708.3,143800
-120.06,39.09,2198.7000000000003,124000
-120.06,39.15,1191.2,170000
-120.2,39.12,4131.5999999999995,200000
-120.18,39.14,3037.5,171900
-120.16,39.14,3972.2,127800
-120.18,39.17,3656.3,146900
-120.15,39.17,2912.5,145800
-120.15,39.15,5750,176600
-120.15,39.2,4101.6,283300
-120.12,39.18,3566.7,179200
-120.1,39.19,5545.6,360000
-120.1,39.19,3937.5,213200
-120.1,39.2,3087,196900
-120.11,39.21,4579.5,158300
-120.11,39.24,3119.3,153300
-120.08,39.23,4818.2,146900
-120.07,39.24,4962,169500
-120.06,39.25,3010,163500
-120.04,39.24,2650,123800
-120.04,39.27,4136.4,154500
-120.02,39.24,1760.9,99300
-120.02,39.24,3005.7,93600
-120.02,39.24,1826.9,225000
-120.01,39.26,2602.3,139300
-120.91,38.98,3653,146800
-120.81,39.02,2815.5,101000
-120.69,39.12,2291.7000000000003,118200
-120.83,39.02,2631.9,97700
-121.06,38.91,2537.3,143000
-121.08,38.9,2427.2999999999997,138400
-121.06,38.88,4291.7,184300
-121.08,38.89,2670.1000000000004,139000
-121.07,38.9,1737.5,122200
-121.15,38.89,5290.3,239400
-121.12,38.86,3380.2,216500
-121.13,38.87,3091.7,128100
-121.15,38.91,4272.3,193100
-121.08,38.85,6000,220100
-121.16,38.74,5172.1,237100
-121.14,38.77,6478.9000000000005,287800
-121.16,38.75,8488.2,276600
-121.14,38.84,4214.299999999999,236500
-121.14,38.82,5070,233000
-121.15,38.8,4168.5,217500
-121.18,38.78,6164.2,277800
-121.18,38.8,5185.7,220100
-121.21,38.76,3158.3,239200
-121.21,38.75,4396.200000000001,264400
-121.17,38.76,6532.2,394000
-121.2,38.73,7749.9,334800
-121.18,38.73,6030.2,273100
-121.18,38.75,4794.1,247600
-121.24,38.75,5489.6,229600
-121.24,38.72,4900,203700
-121.27,38.74,2606.5,154900
-121.26,38.73,5345.1,172100
-121.26,38.74,3394.1,135900
-121.28,38.73,5419,267400
-121.27,38.72,6080.4,198700
-121.25,38.72,4485,179400
-121.27,38.75,2508.3,128500
-121.28,38.74,4050,134700
-121.3,38.73,3645.5,139200
-121.36,38.73,3141,220100
-121.32,38.74,4389.700000000001,186300
-121.31,38.75,4051.9,129200
-121.3,38.75,2655,86300
-121.28,38.75,2108,83800
-121.3,38.74,2361.1,87900
-121.33,38.77,4225.9000000000005,169300
-121.28,38.76,2136.6,101900
-121.27,38.75,2718.7999999999997,85300
-121.29,38.76,6009.7,187500
-121.28,38.77,5871.8,201400
-121.28,38.8,3816,147900
-121.24,38.78,3528.7999999999997,141100
-121.24,38.78,869.1,136500
-121.23,38.78,2080.7000000000003,142600
-121.22,38.78,6391.4,218000
-121.24,38.82,5449.8,217300
-121.25,38.8,5520.5,188700
-121.24,38.79,3790.4,173200
-121.24,38.79,3187.5,110200
-121.23,38.79,2229.2000000000003,92000
-121.22,38.8,3526.5,124800
-121.19,38.87,6000,209400
-121.21,38.83,3560.7000000000003,151900
-121.19,38.85,4408.5,139400
-121.18,38.83,2948.4,124400
-121.39,38.85,4086.2,162700
-121.3,39,4028.2,126400
-121.31,38.97,2708.2999999999997,82100
-121.22,38.92,4495.8,192600
-121.27,38.87,4476.9,191400
-121.29,38.9,3169.1,108700
-121.28,38.9,2765.6,93600
-121.29,38.89,3388.9,110800
-121.3,38.89,3470.6,99300
-121.3,38.89,2986.6000000000004,91300
-121.32,38.89,2819.4,111300
-121.14,38.92,4677.1,212000
-121.1,38.92,3032.1,135500
-121.11,38.91,4067.9,190500
-121.1,38.94,1017.9,125000
-121.07,38.92,4515,164000
-121.05,38.92,3302.1,158800
-121.15,39,4355.299999999999,220600
-121.19,38.95,4512.9000000000005,196300
-121.11,38.95,1823.8,158600
-121.1,38.95,2128.7,55300
-121.06,38.98,4701.9000000000005,212800
-121.05,38.97,4821.4,201900
-121.09,38.97,5253.5999999999995,191900
-121.1,39,5012.6,192300
-121.08,38.95,2746.3,156100
-121.08,38.93,2427.8,167700
-121.07,38.94,4714.299999999999,150700
-121.04,38.95,2750,153200
-120.99,39.04,2369.6000000000004,166800
-120.98,38.99,3635.4,162900
-121.04,39,4805.1,174300
-121.02,39.01,3973.4,185400
-120.87,39.18,3919.6,142700
-120.87,39.15,2860.3,128900
-120.58,39.27,3014.7,118800
-120.33,39.3,3000,175000
-120.18,39.28,4081.9,141300
-120.22,39.2,3369.9,244000
-120.96,39.12,2532.6,139100
-120.98,39.08,3040.2999999999997,148000
-120.94,39.05,3197.2,151500
-120.98,39.93,1891.4,87800
-120.95,39.93,2812.5,83500
-120.93,39.9,2022.1,70900
-120.9,39.93,2881.2000000000003,81900
-120.9,39.95,3541.7000000000003,96600
-120.93,39.96,2955.9,118800
-120.92,40.02,2645.7999999999997,102500
-120.74,39.9,2265.6,88200
-120.57,39.78,2121.6,102000
-120.66,39.72,2201.9,130500
-120.74,39.82,3958.3,126500
-121,39.75,2589.3,83000
-121.14,39.86,2210.1000000000004,88800
-120.53,39.79,2515.6,71900
-120.48,39.78,2375,100000
-120.45,39.8,1782.9,55900
-120.46,39.83,2271.7000000000003,75900
-120.38,39.82,2166.7000000000003,92800
-120.15,39.8,3062.5,82500
-120.94,40.17,2213.2000000000003,89200
-120.91,40.08,2206.7000000000003,69600
-120.94,40.14,1577.4,58000
-121.23,40.01,1625,75000
-120.71,40.13,2955.4,89400
-121.25,40.27,2625,67500
-121.24,40.31,3596.2000000000003,93600
-121.23,40.29,2152.4,77100
-121.19,40.23,5845.3,193800
-121.08,40.19,1694.4,137500
-121.06,40.23,3484.4,143800
-121.09,40.3,3647.7,113400
-121.14,40.29,1687.5,111500
-121.15,40.25,3346.2000000000003,145200
-117.35,34,2546.9,87800
-117.36,33.99,2968.7999999999997,92900
-117.37,34,2430.6,88900
-117.37,34,3025,90600
-117.36,34,3362.2000000000003,105100
-117.37,34.01,3641.5,124200
-117.38,34,3368.7,123800
-117.38,33.99,2705.4,141700
-117.38,33.98,2028.4,101600
-117.39,33.98,3145,169100
-117.41,33.97,3069.4,125000
-117.37,33.98,2115.1,96700
-117.38,33.97,1638.9,155000
